year,page_url,pdf_url,filename,language
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.25A.pdf,tab1.25A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.25B.pdf,tab1.25B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.26.pdf,tab1.26.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.27A.pdf,tab1.27A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.27B.pdf,tab1.27B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.28.pdf,tab1.28.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.29.pdf,tab1.29.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.30.pdf,tab1.30.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.31.pdf,tab1.31.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab2.1.pdf,tab2.1.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab2.2.pdf,tab2.2.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab2.3.pdf,tab2.3.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.24.pdf,tab1.24.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab2.5.pdf,tab2.5.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab1.26.pdf,tab1.26.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab2.7.pdf,tab2.7.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab2.8.pdf,tab2.8.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab2.9.pdf,tab2.9.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab2.10.pdf,tab2.10.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab3.1.pdf,tab3.1.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab3.2.pdf,tab3.2.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab4.1.pdf,tab4.1.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab4.2.pdf,tab4.2.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab4.3.pdf,tab4.3.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab4.4.pdf,tab4.4.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab4.5.pdf,tab4.5.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab5.1.pdf,tab5.1.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab5.2.pdf,tab5.2.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab5.3.pdf,tab5.3.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab5.4.pdf,tab5.4.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab5.5.pdf,tab5.5.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab6.1A.pdf,tab6.1A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab6.1B.pdf,tab6.1B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab6.2.pdf,tab6.2.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab6.3A.pdf,tab6.3A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab6.3B.pdf,tab6.3B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab6.4.pdf,tab6.4.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab6.5.pdf,tab6.5.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.1A.pdf,tab7.1A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.1B.pdf,tab7.1B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.2A.pdf,tab7.2A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.2B.pdf,tab7.2B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.3A.pdf,tab7.3A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.3B.pdf,tab7.3B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.4A.pdf,tab7.4A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.4B.pdf,tab7.4B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.5.pdf,tab7.5.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab7.6.pdf,tab7.6.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab8.1A.pdf,tab8.1A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab8.1B.pdf,tab8.1B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab8.2A.pdf,tab8.2A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab8.2B.pdf,tab8.2B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab8.3A.pdf,tab8.3A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab8.3B.pdf,tab8.3B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab8.4A.pdf,tab8.4A.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab8.4B.pdf,tab8.4B.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab9.1.pdf,tab9.1.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab9.2.pdf,tab9.2.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab9.3.pdf,tab9.3.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab9.4.pdf,tab9.4.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab9.5.pdf,tab9.5.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab9.6.pdf,tab9.6.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab9.7.pdf,tab9.7.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/appendixPDF/tab9.8.pdf,tab9.8.pdf,english
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/Preface-I-XIII.pdf,Preface-I-XIII.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/001-031-Chapter-01-Vol-01-2017-18.pdf,001-031-Chapter-01-Vol-01-2017-18.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/032-042-Chapter-02-Vol-01-2017-18.pdf,032-042-Chapter-02-Vol-01-2017-18.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/043-054-Chapter-03-Vol-01-2017-18.pdf,043-054-Chapter-03-Vol-01-2017-18.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/055-067-Chapter-04-Vol-01-2017-18.pdf,055-067-Chapter-04-Vol-01-2017-18.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/068-081-Chapter-05-Vol-01-2017-18.pdf,068-081-Chapter-05-Vol-01-2017-18.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/082-101-Chapter-06-Vol-01-2017-18.pdf,082-101-Chapter-06-Vol-01-2017-18.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/102-118-Chapter-07-Vol-01-2017-18.pdf,102-118-Chapter-07-Vol-01-2017-18.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/119-130-Chapter-08-Vol-01-2017-18.pdf,119-130-Chapter-08-Vol-01-2017-18.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/131-144-Chapter-09-Vol-01-2017-18.pdf,131-144-Chapter-09-Vol-01-2017-18.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-I/Annex-Vol-1.pdf,Annex-Vol-1.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/000-Preface-2017-18-Vol-2-HINDI.pdf,000-Preface-2017-18-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/001-027-Chapter-1-Vol-2-HINDI.pdf,001-027-Chapter-1-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/028-043-Chapter-2-Vol-2-HINDI.pdf,028-043-Chapter-2-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/044-055-Chapter-3-Vol-2-HINDI.pdf,044-055-Chapter-3-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/056-068-Chapter-4-Vol 2-HINDI.pdf,056-068-Chapter-4-Vol 2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/069-080-Chapter-5-Vol-2-HINDI.pdf,069-080-Chapter-5-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/081-099-Chapter-6-Vol-2-HINDI.pdf,081-099-Chapter-6-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/100-120-Chapter-7-Vol-2-HINDI.pdf,100-120-Chapter-7-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/121-152-Chapter-8-Vol-2-HINDI.pdf,121-152-Chapter-8-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/153-167-Chapter-9-Vol-2-HINDI.pdf,153-167-Chapter-9-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/168-186-Chapter-10-Vol-2-HINDI.pdf,168-186-Chapter-10-Vol-2-HINDI.pdf,hindi
2017-2018,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/index.html,https://www.indiabudget.gov.in/budget2018-2019/economicsurvey2017-2018/hindi-Vol-II/Statistical-Appendix-in-Hindi.pdf,Statistical-Appendix-in-Hindi.pdf,hindi
2016-2017,https://www.indiabudget.gov.in/budget2017-2018/survey.asp,https://www.indiabudget.gov.in/budget2017-2018/es2016-17/echapter_vol2.pdf,echapter_vol2.pdf,english
2016-2017,https://www.indiabudget.gov.in/budget2017-2018/survey.asp,https://www.indiabudget.gov.in/budget2017-2018/es2016-17/estatvol2.pdf,estatvol2.pdf,english
